freq,unit,airpol,src_crf,geo\TIME_PERIOD,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,THS_T,GHG,CRF1A1A,CH,2147.26,2269.42,2399.86,1996.61,1949.89,2005.32,2182.14,2202.28,2549.79,2554.74,2544.73,2637.19,2691.45,2737.81,2772.5,2878.63,3015.61,2838.31,2854.27,2753.18,2941.33,2759.64,2897.01,2862.68,2714.06,2894.94,3068.97,3009.18,3071.05,3131.86,3101.16,3105.55,2978.78,2881.7,2926.54
A,THS_T,GHG,CRF1A1A,CY,1681.06,1743.66,2038.15,2172.16,2265.92,2082.43,2203.78,2328.87,2558.79,2728.44,2859.37,2791.99,2900.71,3127.67,3268.25,3482.8,3664.63,3813.38,3979.56,4004.93,3880.04,3721.63,3557.02,2838.59,2949.43,3032.44,3310.27,3298.16,3352.84,3292.34,3013.23,3087.39,3108.83,3059.6,3225.63
A,THS_T,GHG,CRF1A1A,CZ,54817.32,53867.37,53090.39,52970.5,53462.2,57975.42,60928.33,57003.46,54614.71,52200.77,56104.05,57996.66,56208.45,56119.7,55989.44,56459.12,55873.85,59992.02,54439.52,51006.41,54624.25,54234.32,51782.6,48554.49,46877.43,46918.67,47639.32,47149.55,46582.87,43180.11,36939.26,39263.5,40666.69,33725.12,30701.69
A,THS_T,GHG,CRF1A1A,DE,340784.85,333258.18,320496.76,311578.15,312286.83,306750.57,319830.05,306098.26,311780.05,302571.97,315850.2,330950.8,331734.65,346413.57,342357.62,336395.81,339480.77,345032.9,330127.15,308615.51,318840.76,316441.41,332195.76,335803.6,317957.97,306241.93,302150.42,282705.13,269768.6,219953.14,184879.74,212473.58,221140.52,170756.41,155255.07
A,THS_T,GHG,CRF1A1A,DK,24803.84,33606.67,28458.19,30053.57,34032.93,30450.78,42705.07,33576.16,29969.1,26734.5,23592.45,24928.4,25073.1,29765.93,23840.03,20624.6,28426.41,23741.73,21726.34,21708.11,21665.94,17748.93,14478.62,16739.67,13271.68,10454.09,11847.75,9279.18,9304.91,6477.77,5497.93,6441.39,6416.84,4812.28,4141.52
A,THS_T,GHG,CRF1A1A,EE,28206.06,25871.72,19668.06,15113.45,15665.39,13701.0,14377.23,14207.47,12525.79,12114.09,11538.44,11237.9,11111.48,12807.82,12696.18,12383.43,11690.71,14645.29,12622.12,10296.8,14510.44,14147.63,12691.92,14409.25,13605.84,10662.67,12173.41,12989.67,12024.01,6532.78,4190.42,5449.05,7071.52,3708.52,3109.98
A,THS_T,GHG,CRF1A1A,EL,40756.62,39585.84,41955.95,41881.6,43678.07,42420.24,41353.87,44744.1,47222.16,47864.03,51701.99,52180.49,51489.05,52898.32,54048.36,54489.07,51634.84,55072.71,54054.98,50844.64,48471.64,50615.65,51060.46,44240.3,40577.76,35609.05,31405.8,34981.75,33274.83,27321.64,19993.92,20163.37,18881.41,15371.01,15852.58
A,THS_T,GHG,CRF1A1A,ES,65074.77,65805.92,73447.25,67645.74,66550.04,72405.21,59205.71,71301.66,71017.68,86125.44,90747.42,85359.69,99660.48,92609.22,101782.95,111889.24,103270.97,109364.63,92581.81,77011.2,60197.86,73970.44,78682.51,58856.37,62895.2,73549.55,58547.32,68837.47,59425.36,43968.51,30717.18,31220.21,42652.46,30791.61,26304.48
A,THS_T,GHG,CRF1A1A,EU27_2020,1232097.4,1212202.15,1176312.04,1124248.01,1125592.39,1124495.61,1155246.68,1120753.41,1126118.99,1099871.63,1124935.96,1152228.45,1174051.69,1222200.59,1208758.56,1196386.16,1202232.35,1211405.93,1148664.45,1074716.9,1081317.66,1073591.9,1069209.11,1013128.08,955357.62,964051.92,940612.84,940594.01,882265.81,763428.47,650217.38,715420.1,733852.55,573818.25,520312.47
A,THS_T,GHG,CRF1A1A,FI,16552.52,16322.81,16093.9,18879.0,23455.97,21212.16,26721.51,24578.3,21144.71,20557.29,19257.16,24734.12,27342.73,34309.31,30193.08,19078.21,29852.29,27843.6,21348.32,22537.95,27995.63,21852.22,18019.89,19357.65,18053.74,15171.49,17113.75,15500.62,16693.03,14218.05,11211.03,11894.56,11158.41,8258.16,6814.27
A,THS_T,GHG,CRF1A1A,FR,49536.79,50623.72,51679.07,39624.63,35747.0,38348.06,42513.32,38289.81,50891.0,44805.8,44511.36,38149.09,42263.43,45706.44,44477.7,50081.65,45767.21,45618.89,44781.53,43960.38,46158.98,41176.79,45641.05,44472.19,31176.09,34415.59,38308.6,42655.83,33850.25,32564.66,29995.69,32748.81,34096.23,26059.71,21321.17
A,THS_T,GHG,CRF1A1A,HR,3744.31,2525.25,3547.73,3853.76,2521.95,3018.57,2742.73,3618.43,4288.75,4486.74,3805.15,4548.15,5202.06,5814.96,4700.18,4749.37,4741.9,5618.3,5123.55,4362.29,3987.58,4166.4,3803.05,3634.64,3066.71,3115.27,3371.21,2919.95,2411.46,2675.01,2657.08,2785.67,3102.88,3064.4,2177.34
A,THS_T,GHG,CRF1A1A,HU,17914.13,18885.46,19803.31,20063.34,19481.58,19952.96,20133.49,22200.96,24044.91,23666.4,21725.06,22186.32,20738.94,22169.56,20157.08,18291.65,18332.38,19679.11,18635.56,15648.72,16223.83,15402.23,14957.2,12383.99,11590.91,11980.11,11740.72,11990.11,11067.68,10619.12,10427.94,9714.24,9038.0,7469.36,7111.73
A,THS_T,GHG,CRF1A1A,IE,10946.84,11433.69,12101.04,12119.18,12441.33,13125.65,13844.49,14483.16,14806.59,15490.97,15747.2,16886.06,15925.42,15211.83,14827.24,15234.82,14516.12,14044.17,14140.13,12596.22,12880.06,11546.53,12351.02,10993.51,10831.26,11380.33,12136.12,11322.37,10001.34,8815.94,8158.92,9710.49,9527.67,7439.31,6847.06
A,THS_T,GHG,CRF1A1A,IS,13.5,15.1,14.1,14.54,14.4,15.24,12.28,7.15,9.19,6.83,6.62,6.12,7.0,5.14,3.3,3.4,9.29,25.27,10.4,7.94,8.55,6.57,7.85,4.41,5.12,4.19,2.37,2.32,2.36,4.97,2.62,3.21,10.49,10.96,15.45
A,THS_T,GHG,CRF1A1A,IT,109049.77,104447.25,104211.49,98813.98,101111.23,110708.9,105668.17,102578.05,103419.97,99886.33,109527.06,107023.39,115928.93,122036.82,121002.81,115826.85,118590.57,115538.52,114733.54,99376.34,97534.08,94138.46,92099.16,79203.9,72060.4,79316.83,76659.97,78488.96,70544.71,67341.6,60208.68,64523.04,71339.3,53489.57,43842.79
A,THS_T,GHG,CRF1A1A,LT,12029.47,12887.03,7606.79,5961.03,6306.43,5610.13,6141.27,5442.83,6030.56,4973.83,3899.05,4056.19,3853.64,3741.54,3688.77,3838.38,3660.09,3273.23,2977.22,3090.3,3730.88,2893.88,2964.75,2367.04,1833.9,1693.44,1444.98,1137.45,1051.03,873.03,1263.64,1437.39,1176.4,993.24,891.86
A,THS_T,GHG,CRF1A1A,LU,34.82,36.43,36.33,38.48,41.48,103.76,93.09,105.8,148.31,168.5,117.86,282.93,1029.19,1033.1,1252.56,1236.71,1296.68,1171.48,983.64,1181.96,1200.02,1003.42,1046.07,696.95,670.06,462.61,255.98,247.18,224.89,210.3,215.6,265.72,223.17,184.28,158.49
A,THS_T,GHG,CRF1A1A,LV,6111.41,5622.23,4759.2,3863.31,3626.73,3278.45,3340.96,3207.1,3103.96,2667.04,2302.07,2373.88,2280.8,2209.29,2014.31,2002.02,2026.83,1920.48,1877.27,1847.77,2208.62,2021.47,1810.69,1879.11,1626.47,1715.24,1805.26,1500.77,1879.47,1759.27,1318.16,1382.85,951.17,944.57,1002.97
A,THS_T,GHG,CRF1A1A,MT,1765.01,1604.87,1541.74,2109.4,1815.46,1595.64,1652.16,1616.7,1641.55,1714.9,1607.39,1950.06,1963.05,2166.5,2072.05,1977.5,1992.05,2033.78,2024.96,1903.11,1884.24,1937.67,2057.14,1695.09,1656.73,886.54,578.35,724.5,698.58,739.88,810.82,772.47,797.33,799.53,737.35
A,THS_T,GHG,CRF1A1A,NL,40186.9,40668.91,41187.24,42586.68,46420.07,48706.47,49411.25,49843.38,51704.3,48747.93,50034.54,53525.21,54678.32,55560.87,57032.12,54288.9,50086.02,52952.63,52376.18,52623.23,54682.1,50561.33,47595.54,47927.76,51592.76,56146.12,55112.76,51461.42,47640.23,44526.08,35555.62,35390.42,33466.23,26453.4,25703.91
A,THS_T,GHG,CRF1A1A,NO,322.44,372.65,367.28,382.01,443.69,446.68,536.54,467.95,511.38,481.48,399.37,436.19,473.9,595.08,484.36,454.44,501.08,799.94,650.1,1913.52,2245.05,1963.46,1476.11,1491.15,1436.43,1467.38,1442.04,1572.03,1555.59,1481.01,1389.88,1498.69,1207.77,981.64,928.89
A,THS_T,GHG,CRF1A1A,PL,228193.02,224030.24,215383.69,200664.93,195121.3,178446.43,184897.16,179521.0,173039.82,168780.17,166906.32,169065.47,164416.76,172718.93,171598.04,171009.45,176799.96,171267.45,166073.78,159904.56,165731.56,166663.83,161940.37,163224.71,154072.01,155616.36,155782.79,157505.9,155807.68,142579.3,131814.93,152233.32,145742.02,119636.92,115897.16
A,THS_T,GHG,CRF1A1A,PT,14399.95,15241.11,18164.52,16149.75,14814.92,17421.43,13496.03,14143.66,16594.16,22743.61,19224.97,19621.86,22957.32,18450.8,19899.09,23037.35,20018.05,17439.03,16784.11,17235.72,12207.91,14364.42,15309.53,12671.48,12416.56,16005.4,15035.85,18828.77,15659.16,10886.55,8295.56,6557.42,6847.67,4491.54,2827.77
A,THS_T,GHG,CRF1A1A,RO,67220.25,62808.54,55348.2,53414.01,52211.0,54258.16,56905.17,47867.05,39652.28,34371.2,36493.71,39072.38,35545.25,38834.84,34083.12,33579.05,36712.99,36847.68,33929.62,35617.67,27140.26,30097.48,28175.81,21654.61,21371.58,21786.49,20245.86,21228.14,19930.62,16900.38,12742.87,13385.2,12453.5,10536.09,9586.67
A,THS_T,GHG,CRF1A1A,SE,7777.4,8680.21,9203.65,9300.61,9749.55,9023.99,13400.31,8726.72,9682.59,7988.21,6480.09,7845.87,8825.03,10038.87,8986.02,8074.27,8201.59,7940.18,7566.78,8096.36,10519.0,8235.06,7646.91,7498.71,6450.47,6108.59,6781.59,6598.72,6957.45,5273.92,5040.22,5939.62,2025.86,4945.24,4684.65
A,THS_T,GHG,CRF1A1A,SI,6120.7,5331.56,5808.19,5618.41,5429.56,5609.89,5225.78,5673.29,5920.75,5269.59,5560.7,6282.43,6543.27,6274.66,6417.83,6447.71,6496.87,6726.34,6492.29,6209.19,6332.06,6361.84,6054.51,5773.35,4446.52,4560.75,4935.31,4923.3,4807.86,4581.01,4517.09,4200.46,3419.39,3309.96,3635.86
A,THS_T,GHG,CRF1A1A,SK,14758.96,12462.33,10871.99,9707.32,8672.25,8403.78,8359.35,8226.35,8239.78,8431.37,8924.68,9916.34,9210.91,9721.21,9624.65,8677.58,8036.01,7369.73,7443.38,6527.4,6267.69,6432.0,6142.98,5689.22,4735.45,4969.16,4847.49,4922.27,4757.93,4469.7,3960.11,4382.71,3323.16,3239.62,2388.17
A,THS_T,GHG,CRF1A1A,TR,32926.78,34538.64,39172.78,38377.46,44706.36,46004.72,49902.23,54982.36,60524.52,65973.97,73350.56,75564.66,69560.6,69447.48,70418.96,85326.09,90903.63,108474.49,113505.44,115078.03,108765.28,119896.99,120767.72,115981.66,126868.35,127836.4,135423.48,146075.69,149927.57,139031.9,131641.51,149242.54,145027.27,143662.78,151143.31
A,THS_T,GHG,CRF1A1B,AT,2397.93,2431.71,2393.05,2735.94,2713.55,2594.3,2651.14,2644.62,2637.72,2238.5,2217.77,2133.03,2570.23,2692.96,2849.56,2832.77,2835.6,2873.14,2811.48,2815.35,2729.85,2773.55,2842.41,2833.01,2719.27,2810.6,2791.17,2744.79,2830.73,2797.03,2737.78,2755.49,2259.22,2584.51,2624.87
A,THS_T,GHG,CRF1A1B,BE,4409.63,4422.09,4553.15,4197.2,4377.08,4200.58,4875.1,4917.09,5002.06,4697.13,4746.09,4779.91,4894.68,5335.79,4938.55,4405.33,4563.05,4619.46,4682.51,4840.87,4772.67,4329.23,4672.08,4460.18,4822.18,4741.51,4686.82,4757.07,4569.03,5685.11,4875.24,5120.93,4760.04,4541.02,4784.97
A,THS_T,GHG,CRF1A1B,BG,861.37,718.29,614.9,813.36,789.55,964.86,931.68,678.77,541.25,802.85,642.51,652.86,685.96,599.55,629.98,661.87,786.37,781.5,809.66,799.38,715.99,683.52,705.84,647.63,650.4,815.95,833.65,863.13,821.55,992.43,803.84,729.43,1032.46,955.79,1026.1
A,THS_T,GHG,CRF1A1B,CH,366.66,526.52,490.83,562.03,649.93,633.59,673.98,656.3,670.44,692.44,624.15,672.02,696.46,647.98,907.03,935.98,1016.49,882.61,986.75,925.78,908.43,844.16,751.39,888.86,918.23,436.78,360.67,350.32,365.33,326.71,324.26,282.03,358.79,345.64,302.63
A,THS_T,GHG,CRF1A1B,CY,85.88,86.16,89.29,77.88,112.41,90.43,84.44,89.58,92.71,107.27,104.41,54.22,107.23,107.23,25.68,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,CZ,493.17,470.64,501.44,514.46,676.79,482.99,599.32,568.67,523.94,570.88,622.03,800.2,792.77,778.73,772.06,892.03,960.87,945.19,962.56,864.63,862.62,833.8,827.77,726.56,807.11,570.86,405.81,539.12,505.45,540.4,433.74,479.82,506.51,528.16,462.31
A,THS_T,GHG,CRF1A1B,DE,24319.75,23336.59,24813.18,25155.66,25541.0,22750.96,22862.88,21929.58,23176.7,22753.18,22915.2,22490.55,22506.72,24159.89,24839.09,25643.59,24989.77,24536.63,25948.15,25550.38,23710.96,23177.51,23028.52,24694.88,23111.05,24197.04,24245.0,24180.34,21378.81,20934.94,20484.0,20386.84,22344.03,20441.22,21153.16
A,THS_T,GHG,CRF1A1B,DK,909.25,994.79,1136.47,1160.8,1211.85,1390.17,1413.59,1106.39,964.91,993.98,1002.58,1023.42,984.83,1027.37,1002.31,940.18,982.8,994.92,885.98,908.88,855.1,836.52,927.89,912.08,921.76,979.66,868.98,933.05,890.88,957.37,911.79,939.78,913.21,899.79,850.18
A,THS_T,GHG,CRF1A1B,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,EL,2379.67,2378.6,2310.94,2288.8,2462.37,2488.34,2726.46,2776.93,2854.69,2588.62,3108.8,3153.51,3260.56,3111.79,3263.57,3662.77,4338.0,4387.99,4053.98,3720.32,3675.24,3338.45,3565.98,5071.51,5313.06,5260.63,5570.07,4911.48,4936.86,4605.64,4454.0,5283.62,5849.71,5542.26,5312.89
A,THS_T,GHG,CRF1A1B,ES,10878.06,10445.87,10393.68,10267.82,11340.36,11430.34,11783.56,12050.33,12028.79,12118.85,12194.37,11985.99,11757.36,11678.28,12194.92,11876.65,12047.75,11850.98,11680.1,10835.0,10365.6,10697.92,11129.33,10863.12,10419.73,10452.41,10279.88,10220.81,10319.38,10228.9,9245.14,9053.4,9615.81,9543.1,9826.92
A,THS_T,GHG,CRF1A1B,EU27_2020,107813.96,101583.82,101717.54,104176.54,108128.55,110741.09,114207.79,114696.53,117608.87,113790.95,117241.8,117884.34,118134.12,119073.41,123936.73,126071.7,126454.76,126986.25,127322.78,119997.52,118812.2,116185.17,113605.19,109929.65,106608.19,108502.85,107373.96,105366.16,100302.4,97361.28,90904.23,92384.77,97324.85,92520.38,91445.72
A,THS_T,GHG,CRF1A1B,FI,2008.64,2048.26,2087.95,2044.27,2470.27,2400.54,2676.5,2404.47,2559.34,2522.61,2368.65,2396.47,2577.15,2616.48,2607.54,2530.45,2677.71,2621.87,2682.96,2728.14,2590.6,2661.22,2434.42,2433.23,2488.19,2158.15,1569.64,1571.05,1561.06,1594.69,1484.12,1095.24,1336.21,1406.32,1215.21
A,THS_T,GHG,CRF1A1B,FR,11957.78,12277.99,12336.32,12549.73,12994.4,13169.16,13675.17,14448.34,14203.97,13676.67,13610.36,13647.8,13000.51,12954.5,13291.95,13312.7,13446.28,13257.22,13059.85,12384.0,10933.18,10597.45,8630.12,8063.13,7936.06,7620.44,7362.9,6838.99,6230.07,6232.57,5097.14,4890.87,5197.52,5632.55,5470.25
A,THS_T,GHG,CRF1A1B,HR,2429.97,1627.51,1303.81,1534.79,1606.36,1817.48,1964.11,1536.0,1637.09,1690.57,1687.1,1529.56,1722.37,1795.97,1829.56,1733.62,1604.61,1863.68,1428.11,1646.64,1452.47,1809.12,1852.57,1397.2,1518.6,1389.94,1301.08,1353.09,1319.48,992.31,836.69,746.46,696.51,718.42,703.83
A,THS_T,GHG,CRF1A1B,HU,2380.43,2279.6,2162.55,2358.86,2133.26,2147.86,2331.87,2303.62,2118.94,2080.15,1448.95,1320.3,1387.37,1190.29,1247.14,1264.03,1389.75,1272.94,1417.14,1325.15,1363.14,1449.05,1399.41,1317.08,1406.2,1457.18,1468.05,1532.98,1603.57,1560.83,1613.04,1517.84,1495.76,1564.42,1471.6
A,THS_T,GHG,CRF1A1B,IE,168.66,166.7,171.81,172.65,178.26,181.27,179.4,218.74,247.81,223.85,274.78,321.47,339.73,337.56,336.64,411.85,377.13,360.78,367.46,315.38,310.47,285.49,313.64,294.56,279.47,358.73,313.57,311.19,322.19,274.54,301.04,294.37,308.28,287.15,209.97
A,THS_T,GHG,CRF1A1B,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,IT,15948.54,14420.2,15414.83,15449.78,15507.69,18130.09,18117.49,20382.52,20437.57,20055.84,22398.44,23006.49,24751.44,23611.79,26489.56,28087.7,28006.02,29551.29,28103.53,25652.21,28461.05,27052.77,25902.74,22290.93,21141.91,21094.48,21469.58,20757.04,19825.02,19116.57,17567.14,16664.53,19174.42,18382.49,17307.97
A,THS_T,GHG,CRF1A1B,LT,1512.7,1730.88,994.41,1316.15,928.25,746.92,906.71,1047.52,1256.73,917.54,1134.86,1453.28,1475.99,1460.01,1693.82,1795.35,1523.39,1448.49,1812.9,1675.84,1583.84,1543.96,1426.93,1462.71,1308.56,1368.9,1426.01,1382.5,1314.48,1326.25,1224.24,1211.98,1242.84,1374.79,1334.02
A,THS_T,GHG,CRF1A1B,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,NL,11036.99,11084.43,10433.04,11522.59,11350.66,11596.94,11802.83,11955.15,12368.01,11829.75,12373.29,12722.32,10768.9,11366.31,11351.42,11413.23,10660.84,10593.33,10964.35,9752.81,9662.19,9946.89,9786.33,9301.0,9713.47,10262.5,9743.29,9164.12,9237.03,10088.97,9166.68,9423.4,9451.72,9313.79,8662.74
A,THS_T,GHG,CRF1A1B,NO,948.52,904.34,1080.41,1073.27,1114.82,951.82,1149.59,1054.0,1038.94,1073.6,931.04,933.02,861.78,936.66,861.06,990.19,1071.38,1103.66,1071.43,1009.24,866.74,847.01,789.73,917.67,872.15,914.07,757.76,872.03,927.84,905.06,891.46,748.04,596.59,778.86,719.67
A,THS_T,GHG,CRF1A1B,PL,2182.39,1404.83,1912.55,1657.4,1675.95,3731.62,4027.59,3493.83,3480.82,3222.1,3537.24,3619.38,3591.53,3604.56,3803.33,3569.54,3582.82,4323.05,4313.82,4196.59,4789.84,5028.4,5047.06,4282.8,3998.49,4435.16,4511.43,4661.94,4358.77,4605.81,4592.73,4410.98,3943.18,4490.73,4692.28
A,THS_T,GHG,CRF1A1B,PT,1874.02,1656.64,1784.44,1845.9,2361.56,2405.79,2342.77,2440.03,2633.0,2614.38,2308.98,2423.85,2551.6,2534.68,2581.76,2465.56,2505.33,2429.38,2492.54,2190.24,2312.68,2137.87,2147.84,2553.67,2125.18,2367.35,2391.16,2474.95,2211.31,2165.83,2095.63,1762.64,1525.75,1374.04,1489.62
A,THS_T,GHG,CRF1A1B,RO,4287.8,3126.39,2047.14,2201.85,3284.69,3483.59,3576.76,3025.17,4069.94,3355.38,3899.17,3430.39,3590.5,3334.59,3403.51,3878.7,3994.19,3365.75,3566.01,2761.03,2784.05,2211.52,2100.84,1868.39,1550.55,1467.18,1461.9,1441.25,1212.03,913.07,1165.95,995.7,1087.1,1052.82,1089.54
A,THS_T,GHG,CRF1A1B,SE,2121.93,2108.65,2234.17,2308.4,2244.03,2233.61,2316.33,2347.07,2435.53,2432.93,2445.3,2578.75,2507.22,2476.23,2578.45,2594.87,2985.36,2777.21,3063.98,2955.92,2965.38,2864.77,3042.81,2613.13,2804.72,2877.12,2803.53,2875.95,3033.23,12.94,,2779.67,2687.04,,0.01
A,THS_T,GHG,CRF1A1B,SI,171.19,66.01,132.67,114.34,87.67,93.5,91.27,67.98,60.03,13.97,31.84,27.59,19.89,14.35,,,,,,,,,,,,,,,,,,,,,
A,THS_T,GHG,CRF1A1B,SK,2998.22,2300.99,1895.76,1887.92,2080.54,2209.76,2270.82,2264.12,2277.31,2283.93,2169.08,2333.0,2289.56,2284.46,2206.34,2098.93,2197.11,2131.45,2215.73,2078.77,1915.27,1926.16,1820.67,1842.84,1572.22,1817.08,1870.41,1851.32,1821.46,1735.06,1814.27,1841.78,1897.53,1887.0,1757.29
A,THS_T,GHG,CRF1A1B,TR,5266.49,5206.63,5341.36,5657.52,5756.65,6136.78,6272.89,6168.35,6370.63,6095.61,5811.1,6157.14,6169.68,6329.43,6454.53,6567.24,6671.91,6478.92,5961.41,4356.25,4743.64,4939.33,5281.46,5069.94,4453.84,6025.96,7377.8,7293.1,6230.68,8134.63,8045.58,7751.22,8835.84,8498.88,7850.54
A,THS_T,GHG,CRF1A1C,AT,511.39,550.74,523.44,425.48,453.82,612.69,261.83,278.33,353.3,284.88,282.23,246.04,212.98,169.37,246.58,393.55,263.13,259.34,238.17,265.72,239.03,212.21,206.66,217.94,215.61,231.99,226.96,209.0,189.37,184.13,161.36,179.55,211.33,155.69,176.88
A,THS_T,GHG,CRF1A1C,BE,2036.59,1844.59,1746.36,1376.0,1222.99,1122.79,916.04,643.18,621.32,525.92,445.41,444.18,399.75,397.01,410.72,421.19,429.04,413.58,283.22,217.69,266.46,252.73,228.31,286.96,195.38,151.91,160.36,156.94,156.31,154.86,145.07,165.43,163.58,161.12,159.17
A,THS_T,GHG,CRF1A1C,BG,362.93,198.01,247.01,259.26,292.0,304.36,299.98,274.24,213.24,208.43,221.69,162.08,161.42,173.84,161.15,150.0,135.26,119.28,80.5,6.39,6.13,3.36,5.27,3.94,4.08,3.95,3.71,3.86,5.71,3.52,2.17,2.47,4.67,4.58,4.74
A,THS_T,GHG,CRF1A1C,CH,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.07,0.05,0.05,0.06,0.06,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.09,0.12,0.11,0.11,0.11,0.12,0.14,0.11,0.11,0.1,0.1,0.09
A,THS_T,GHG,CRF1A1C,CY,0.21,0.21,0.21,0.21,0.77,0.74,0.62,0.55,0.6,0.53,0.47,0.48,0.45,0.4,0.35,0.33,0.26,0.52,0.4,0.09,0.09,0.09,0.16,0.13,0.11,0.18,0.31,0.33,0.21,0.18,19.59,0.17,6.06,0.15,0.11
A,THS_T,GHG,CRF1A1C,CZ,1519.54,1113.72,1033.76,812.24,678.99,3276.46,4961.32,5209.47,5513.37,5428.24,5308.85,5419.96,5768.4,5523.31,5779.09,5787.11,5752.79,5298.13,6104.28,5565.58,6688.47,6824.91,6412.67,5920.22,6083.2,6175.47,6383.72,5958.77,5845.18,5455.04,4222.47,1262.55,1605.74,1420.37,724.01
A,THS_T,GHG,CRF1A1C,DE,65978.31,60644.59,50235.66,47719.26,44133.85,40690.56,34356.76,27941.29,23904.92,21440.26,21025.12,18927.8,19554.24,21450.53,22562.07,20801.96,20701.68,20196.0,16420.41,14302.62,16925.73,15605.92,11252.88,11193.61,10916.71,10347.89,10305.71,10475.58,12556.69,12370.82,9860.31,10069.41,9468.71,9090.97,8965.51
A,THS_T,GHG,CRF1A1C,DK,535.9,548.65,631.55,638.67,704.0,761.95,902.03,1174.17,1303.35,1419.52,1509.79,1469.84,1575.46,1572.5,1620.66,1664.43,1709.69,1680.47,1697.46,1608.16,1582.16,1529.69,1522.53,1476.57,1419.07,1472.1,1377.99,1411.62,1327.31,1294.74,962.76,984.51,973.85,937.72,1124.29
A,THS_T,GHG,CRF1A1C,EE,78.56,43.49,46.85,63.04,105.25,97.37,88.48,104.27,89.91,100.27,169.97,162.7,181.12,214.43,209.16,228.19,190.69,180.27,267.52,363.64,501.95,531.3,520.92,628.99,883.68,1178.62,1268.63,1469.92,1566.89,1612.56,1562.94,1548.63,1563.97,1763.37,1631.27
A,THS_T,GHG,CRF1A1C,EL,102.12,108.58,94.24,89.58,103.23,98.68,103.97,110.48,83.71,6.19,104.13,98.95,104.4,90.38,109.06,91.25,97.07,93.64,88.95,86.05,48.96,46.04,45.44,41.61,33.28,30.21,35.97,37.03,45.0,43.39,34.26,26.03,4.22,36.12,37.75
A,THS_T,GHG,CRF1A1C,ES,2117.24,2245.22,1873.69,1901.44,1751.66,1530.95,1393.71,1413.97,1333.32,1301.26,1091.46,997.67,888.86,943.43,963.8,1036.57,4767.03,4476.73,4366.39,3371.02,3619.33,1988.82,1870.35,1912.12,1468.57,633.87,810.03,830.02,759.16,889.57,677.68,812.72,755.46,1121.71,752.78
A,THS_T,GHG,CRF1A1C,EU27_2020,101847.7,95453.85,84611.19,82829.26,84081.8,83233.69,77748.65,76962.18,71793.48,64446.23,61871.08,59067.95,59455.27,62016.73,63428.02,63038.81,64938.66,63052.65,58469.64,48469.44,55240.48,52489.04,44634.33,42186.81,41962.4,39693.03,39960.51,38901.74,40594.26,39801.92,32861.38,31640.57,30231.28,28971.96,27479.19
A,THS_T,GHG,CRF1A1C,FI,347.78,352.07,356.36,366.42,332.71,318.52,304.33,338.94,379.8,422.25,354.47,321.96,359.86,392.29,418.74,395.48,397.99,353.01,335.42,188.27,237.36,266.87,256.64,249.18,305.07,333.18,336.83,326.41,297.83,293.36,271.54,329.75,318.52,321.08,336.14
A,THS_T,GHG,CRF1A1C,FR,4809.37,4867.42,4838.45,4424.0,4275.93,4246.16,4293.08,4174.36,4381.54,4436.72,4346.67,4123.1,3930.43,3974.39,3748.3,3515.48,3522.95,3472.49,3366.89,3058.89,2975.1,2952.38,2713.53,2810.69,2956.79,2936.89,2858.06,2969.69,2922.87,2843.94,2103.79,2162.43,2195.32,2037.04,1746.69
A,THS_T,GHG,CRF1A1C,HR,913.07,604.45,509.84,572.41,544.54,441.1,394.77,421.16,333.84,303.42,339.58,289.78,328.73,289.78,280.62,352.54,310.36,363.52,246.87,380.51,461.47,298.42,218.42,229.49,178.17,235.68,201.09,218.63,205.41,244.9,202.28,237.23,306.86,314.57,299.32
A,THS_T,GHG,CRF1A1C,HU,571.4,566.51,528.95,634.04,636.41,618.87,614.12,573.64,537.36,681.94,633.53,611.71,347.68,364.49,402.81,382.26,509.09,504.02,435.29,349.97,417.69,433.41,399.09,373.01,419.21,340.18,324.0,323.14,421.87,401.38,294.23,265.28,203.02,209.71,139.05
A,THS_T,GHG,CRF1A1C,IE,100.5,76.52,65.25,62.58,72.12,69.42,72.19,51.63,79.93,77.91,87.12,118.8,145.55,165.97,162.18,171.38,171.95,165.76,183.8,191.45,173.26,135.74,145.35,161.12,133.62,114.5,125.37,129.15,118.49,107.22,91.83,80.78,66.93,33.64,4.45
